dyear,daily_fare,daily_miles,var,group,year
2021-10-13,1279897.0898999614,599891.0999999993,vendorid,Curb,2021
2021-10-14,605016.7827000013,109113.80000000095,vendorid,CMT,2021
2021-10-14,1420804.5301999669,1265499.470000004,vendorid,Curb,2021
2021-10-15,626918.5208000017,114614.09999999951,vendorid,CMT,2021
2021-10-15,1476580.5933999508,792871.8200000003,vendorid,Curb,2021
2021-10-16,563600.0315000011,106377.70000000023,vendorid,CMT,2021
2021-10-16,1364308.7710999309,682462.0500000003,vendorid,Curb,2021
2021-10-17,496403.62530000095,102140.40000000015,vendorid,CMT,2021
2021-10-17,1268940.9391999445,553324.7200000024,vendorid,Curb,2021
2021-10-18,515722.73940000136,101241.30000000028,vendorid,CMT,2021
2021-10-18,1218164.6564999665,385670.3400000008,vendorid,Curb,2021
2021-10-19,527262.0254000013,95801.3000000006,vendorid,CMT,2021
2021-10-19,1251599.751599961,599747.5700000005,vendorid,Curb,2021
2021-10-20,571428.9372000012,105060.80000000025,vendorid,CMT,2021
2021-10-20,1341013.8026999603,560835.0500000025,vendorid,Curb,2021
2021-10-21,608915.9956000018,110239.30000000005,vendorid,CMT,2021
2021-10-21,1448233.8749999693,603538.9099999978,vendorid,Curb,2021
2021-10-22,611708.5425000015,112110.09999999967,vendorid,CMT,2021
2021-10-22,1445397.9616999566,791543.6699999985,vendorid,Curb,2021
2021-10-23,560915.731200001,102873.00000000032,vendorid,CMT,2021
2021-10-23,1368563.615099945,625120.0999999975,vendorid,Curb,2021
2021-10-24,492634.1002000009,101406.39999999956,vendorid,CMT,2021
2021-10-24,1234400.9325999534,975561.6600000024,vendorid,Curb,2021
2021-10-25,502149.745900002,97158.80000000016,vendorid,CMT,2021
2021-10-25,1184262.3440999629,650817.1299999995,vendorid,Curb,2021
2021-10-26,476680.67370000214,91844.30000000032,vendorid,CMT,2021
2021-10-26,1150879.7145999207,800527.4400000026,vendorid,Curb,2021
2021-10-27,589654.5743000017,106205.60000000038,vendorid,CMT,2021
2021-10-27,1383251.0185999563,869986.550000001,vendorid,Curb,2021
2021-10-28,626920.4205000021,112281.40000000011,vendorid,CMT,2021
2021-10-28,1484653.9069999673,827632.7699999994,vendorid,Curb,2021
2021-10-29,638623.7824999994,117902.30000000069,vendorid,CMT,2021
2021-10-29,1514603.3308999068,599374.7299999996,vendorid,Curb,2021
2021-10-30,552309.8119000014,102492.7000000007,vendorid,CMT,2021
2021-10-30,1357053.1149999008,995109.9899999967,vendorid,Curb,2021
2021-10-31,487711.79600000114,98826.60000000085,vendorid,CMT,2021
2021-10-31,1272974.86139993,748540.9000000014,vendorid,Curb,2021
2021-11-01,537902.0515000018,106134.39999999997,vendorid,CMT,2021
2021-11-01,1277718.5090999498,585050.9899999991,vendorid,Curb,2021
2021-11-02,541425.7288000016,102959.50000000087,vendorid,CMT,2021
2021-11-02,1271766.506999959,479950.7500000048,vendorid,Curb,2021
2021-11-03,578768.071200002,105397.80000000061,vendorid,CMT,2021
2021-11-03,1375097.2520999557,397675.5900000031,vendorid,Curb,2021
2021-11-04,628648.3368000018,113342.99999999991,vendorid,CMT,2021
2021-11-04,1489782.237899958,545226.4799999986,vendorid,Curb,2021
2021-11-05,651122.9977999977,119054.20000000083,vendorid,CMT,2021
2021-11-05,1538095.5776999316,832521.6399999965,vendorid,Curb,2021
2021-11-06,613325.8285000016,115115.39999999989,vendorid,CMT,2021
2021-11-06,1461790.339899932,591401.4399999973,vendorid,Curb,2021
2021-11-07,507196.99470000115,104757.09999999973,vendorid,CMT,2021
2021-11-07,1333263.3049999506,558114.29,vendorid,Curb,2021
2021-11-08,552965.4262000015,109882.00000000044,vendorid,CMT,2021
2021-11-08,1300772.9294999612,923667.7800000025,vendorid,Curb,2021
2021-11-09,584803.9989000016,108316.40000000033,vendorid,CMT,2021
2021-11-09,1375832.0971999578,1121852.5500000003,vendorid,Curb,2021
2021-11-10,636203.4800000014,116865.89999999957,vendorid,CMT,2021
2021-11-10,1502808.0693999596,681484.940000003,vendorid,Curb,2021
2021-11-11,636741.5670000011,117273.50000000115,vendorid,CMT,2021
2021-11-11,1532565.6114999584,420278.0200000003,vendorid,Curb,2021
2021-11-12,629871.2596000014,116305.10000000011,vendorid,CMT,2021
2021-11-12,1510692.4656999381,727366.6899999959,vendorid,Curb,2021
2021-11-13,629555.0866000016,115353.49999999921,vendorid,CMT,2021
2021-11-13,1529085.5546999301,723662.269999998,vendorid,Curb,2021
2021-11-14,553878.1171000011,114291.30000000098,vendorid,CMT,2021
2021-11-14,1420098.7855999393,662652.3500000001,vendorid,Curb,2021
2021-11-15,588735.978600002,115782.70000000045,vendorid,CMT,2021
2021-11-15,1385453.6904999528,807515.2400000005,vendorid,Curb,2021
2021-11-16,620628.6020000023,115117.49999999991,vendorid,CMT,2021
2021-11-16,1427380.4445999505,1387857.7200000004,vendorid,Curb,2021
2021-11-17,632660.4669000017,117344.19999999992,vendorid,CMT,2021
2021-11-17,1489401.0515999545,558070.5999999994,vendorid,Curb,2021
2021-11-18,680596.9400999987,126178.79999999955,vendorid,CMT,2021
2021-11-18,1597929.5089999426,833667.3499999988,vendorid,Curb,2021
2021-11-19,687268.2750999976,127638.89999999953,vendorid,CMT,2021
2021-11-19,1626321.4329999327,595216.5199999983,vendorid,Curb,2021
2021-11-20,638253.9460000013,120642.00000000012,vendorid,CMT,2021
2021-11-20,1549663.9278999295,920885.7100000025,vendorid,Curb,2021
2021-11-21,523328.65420000156,108203.49999999988,vendorid,CMT,2021
2021-11-21,1340045.778499939,1161711.3099999984,vendorid,Curb,2021
2021-11-22,577062.9997000018,111866.30000000022,vendorid,CMT,2021
2021-11-22,1324191.1242999546,1229808.8200000022,vendorid,Curb,2021
2021-11-23,630225.511300002,113185.30000000168,vendorid,CMT,2021
2021-11-23,1471720.7735999383,1356495.0399999928,vendorid,Curb,2021
2021-11-24,560726.6687000017,102399.80000000072,vendorid,CMT,2021
2021-11-24,1314234.5182999538,1061782.689999997,vendorid,Curb,2021
2021-11-25,335864.5521000014,69680.69999999947,vendorid,CMT,2021
2021-11-25,879552.3274999586,693008.9099999995,vendorid,Curb,2021
2021-11-26,426226.15420000086,85935.59999999998,vendorid,CMT,2021
2021-11-26,1027375.0508999703,518188.28999999823,vendorid,Curb,2021
2021-11-27,515733.66570000094,105545.19999999992,vendorid,CMT,2021
2021-11-27,1269011.881499965,521912.79000000015,vendorid,Curb,2021
2021-11-28,499604.45040000125,105484.40000000043,vendorid,CMT,2021
2021-11-28,1238142.942299963,426898.46999999793,vendorid,Curb,2021
2021-11-29,567306.2494000016,114725.59999999942,vendorid,CMT,2021
2021-11-29,1322768.2368999638,682050.1599999999,vendorid,Curb,2021
2021-11-30,623972.9815000022,118510.2999999992,vendorid,CMT,2021
2021-11-30,1438236.4072999493,450166.21000000037,vendorid,Curb,2021
2021-12-01,619945.4723000017,116254.90000000027,vendorid,CMT,2021
2021-12-01,1471632.721899959,1012648.1600000004,vendorid,Curb,2021
2021-12-02,667696.754999999,122725.80000000003,vendorid,CMT,2021
2021-12-02,1582471.0450999488,1109475.8000000033,vendorid,Curb,2021
2021-12-03,687637.5065999987,127813.9999999996,vendorid,CMT,2021
2021-12-03,1627646.3345999462,1017345.1900000016,vendorid,Curb,2021
2021-12-04,640424.2745999997,119047.9000000008,vendorid,CMT,2021
2021-12-04,1570347.9703999383,670183.6600000014,vendorid,Curb,2021
2021-12-05,578599.4214000015,119185.60000000059,vendorid,CMT,2021
2021-12-05,1444229.5130999447,541687.6399999993,vendorid,Curb,2021
2021-12-06,592392.5502000019,115694.20000000013,vendorid,CMT,2021
2021-12-06,1368041.1975999528,542585.5899999997,vendorid,Curb,2021
2021-12-07,633473.5506000018,118616.8000000007,vendorid,CMT,2021
2021-12-07,1477062.1128999696,934893.779999999,vendorid,Curb,2021
2021-12-08,665190.7118999985,121725.99999999974,vendorid,CMT,2021
2021-12-08,1570147.0377999484,807488.7400000003,vendorid,Curb,2021
2021-12-09,694866.3490999995,124578.6999999999,vendorid,CMT,2021
2021-12-09,1662711.4569999508,774460.3700000031,vendorid,Curb,2021
2021-12-10,708900.3404999978,131289.90000000034,vendorid,CMT,2021
2021-12-10,1648473.9314999445,649346.6500000061,vendorid,Curb,2021
2021-12-11,643454.1266999993,119426.50000000044,vendorid,CMT,2021
2021-12-11,1560186.208899926,1118125.2700000003,vendorid,Curb,2021
2021-12-12,573222.9195000014,115580.00000000025,vendorid,CMT,2021
2021-12-12,1426411.8637999569,551482.2299999982,vendorid,Curb,2021
2021-12-13,570380.835200002,112701.09999999922,vendorid,CMT,2021
2021-12-13,1347348.8665999565,362425.0299999984,vendorid,Curb,2021
2021-12-14,594137.4065000016,109476.79999999978,vendorid,CMT,2021
2021-12-14,1409246.2108999498,906703.8500000002,vendorid,Curb,2021
2021-12-15,626554.080900002,115822.20000000071,vendorid,CMT,2021
2021-12-15,1476911.661499963,863308.9799999979,vendorid,Curb,2021
2021-12-16,639403.9542000009,119697.6000000003,vendorid,CMT,2021
2021-12-16,1539846.8590999646,519744.07000000164,vendorid,Curb,2021
2021-12-17,637395.4994000004,122651.50000000083,vendorid,CMT,2021
2021-12-17,1513083.3651999496,408839.7299999978,vendorid,Curb,2021
2021-12-18,519105.0766000014,100049.39999999973,vendorid,CMT,2021
2021-12-18,1289766.4306999517,577051.9800000008,vendorid,Curb,2021
2021-12-19,455269.23970000114,92564.79999999999,vendorid,CMT,2021
2021-12-19,1163800.3244999666,728992.1299999994,vendorid,Curb,2021
2021-12-20,476274.6461000016,93499.90000000085,vendorid,CMT,2021
2021-12-20,1122472.3872999637,867282.4899999972,vendorid,Curb,2021
2021-12-21,452754.1216000011,88808.29999999962,vendorid,CMT,2021
2021-12-21,1087633.0871999704,826394.5900000003,vendorid,Curb,2021
2021-12-22,443749.5194000013,85345.89999999963,vendorid,CMT,2021
2021-12-22,1075136.7758999695,535700.6000000011,vendorid,Curb,2021
2021-12-23,419965.5900000015,81852.3000000004,vendorid,CMT,2021
2021-12-23,1037322.3156999697,656539.2399999995,vendorid,Curb,2021
2021-12-24,313270.57300000085,63137.90000000004,vendorid,CMT,2021
2021-12-24,791002.276899973,570273.7800000014,vendorid,Curb,2021
2021-12-25,193442.38540000035,40930.00000000009,vendorid,CMT,2021
2021-12-25,552696.2496000057,527180.8699999999,vendorid,Curb,2021
2021-12-26,289215.94240000035,61250.39999999976,vendorid,CMT,2021
2021-12-26,759317.9065999807,324199.1900000007,vendorid,Curb,2021
2021-12-27,356569.9511000006,76363.6000000001,vendorid,CMT,2021
2021-12-27,871799.0951999805,284024.75000000047,vendorid,Curb,2021
2021-12-28,392906.9287000007,79796.50000000054,vendorid,CMT,2021
2021-12-28,917001.3555999834,198099.94000000056,vendorid,Curb,2021
2021-12-29,386804.2453000009,78593.90000000013,vendorid,CMT,2021
2021-12-29,911552.9796999816,195931.26999999795,vendorid,Curb,2021
2021-12-30,399355.92620000103,81886.69999999992,vendorid,CMT,2021
2021-12-30,957810.9771999805,424299.2700000015,vendorid,Curb,2021
2021-12-31,336471.4155000007,70756.59999999983,vendorid,CMT,2021
2021-12-31,837656.5735999759,466430.33000000124,vendorid,Curb,2021
2022-01-01,283770.30080000096,65526.4000000001,vendorid,CMT,2022
2022-01-01,761726.4007999686,310536.45000000077,vendorid,Curb,2022
2022-01-02,290689.62980000075,69568.6,vendorid,CMT,2022
2022-01-02,763273.5741999868,292717.74,vendorid,Curb,2022
2022-01-03,349563.62420000153,80092.6000000001,vendorid,CMT,2022
2022-01-03,816201.0339999836,476107.50999999844,vendorid,Curb,2022
2022-01-04,343028.0545000014,75592.6000000003,vendorid,CMT,2022
2022-01-04,784198.5751999848,181738.40999999878,vendorid,Curb,2022
2022-01-05,333163.821200001,72577.30000000025,vendorid,CMT,2022
2022-01-05,760417.3522999829,366729.12999999913,vendorid,Curb,2022
2022-01-06,341302.4993000013,72985.59999999971,vendorid,CMT,2022
2022-01-06,778367.865599982,328841.28000000154,vendorid,Curb,2022
2022-01-07,733143.1750999962,60702.39999999974,vendorid,CMT,2022
2022-01-07,693310.6185999727,154671.2899999999,vendorid,Curb,2022
2022-01-08,336631.75730000105,74403.8999999998,vendorid,CMT,2022
2022-01-08,835835.3941999736,186838.76000000004,vendorid,Curb,2022
2022-01-09,279281.36450000067,64610.39999999983,vendorid,CMT,2022
2022-01-09,709243.426499984,309942.5199999993,vendorid,Curb,2022
2022-01-10,325685.24390000163,67717.49999999956,vendorid,CMT,2022
2022-01-10,721206.2618999834,281948.3100000004,vendorid,Curb,2022
2022-01-11,327944.01220000157,66723.8000000001,vendorid,CMT,2022
2022-01-11,711040.4089999788,562208.3700000015,vendorid,Curb,2022
2022-01-12,337910.8156000017,68718.69999999969,vendorid,CMT,2022
2022-01-12,749786.2444999822,159036.79999999952,vendorid,Curb,2022
2022-01-13,360683.7395000018,73880.89999999988,vendorid,CMT,2022
2022-01-13,816848.7612999876,174375.04000000085,vendorid,Curb,2022
2022-01-14,400776.3090000014,82956.5000000001,vendorid,CMT,2022
2022-01-14,917722.6408999915,579471.2000000001,vendorid,Curb,2022
2022-01-15,350989.763300001,75928.79999999954,vendorid,CMT,2022
2022-01-15,860833.7513999871,707046.0399999992,vendorid,Curb,2022
2022-01-16,299992.4904000009,68225.2999999998,vendorid,CMT,2022
2022-01-16,754630.2493999857,261411.21999999936,vendorid,Curb,2022
2022-01-17,286356.15890000033,65789.29999999994,vendorid,CMT,2022
2022-01-17,707725.6895999939,250425.60999999937,vendorid,Curb,2022
2022-01-18,375051.6330000016,76831.79999999992,vendorid,CMT,2022
2022-01-18,829798.154499994,339497.9799999989,vendorid,Curb,2022
2022-01-19,363622.25930000213,71865.99999999927,vendorid,CMT,2022
2022-01-19,813894.0372999957,240502.1799999992,vendorid,Curb,2022
2022-01-20,377446.9053000018,74902.99999999984,vendorid,CMT,2022
2022-01-20,848924.47799999,698420.3400000005,vendorid,Curb,2022
2022-01-21,417685.5047000026,81970.00000000048,vendorid,CMT,2022
2022-01-21,943606.7146999885,341325.7100000014,vendorid,Curb,2022
2022-01-22,377684.34090000147,77357.20000000011,vendorid,CMT,2022
2022-01-22,921076.356599985,234204.27999999945,vendorid,Curb,2022
2022-01-23,333892.77290000103,73863.50000000004,vendorid,CMT,2022
2022-01-23,817727.8221999904,188708.19999999882,vendorid,Curb,2022
2022-01-24,349410.14760000183,71304.70000000007,vendorid,CMT,2022
2022-01-24,754942.9316999958,189668.47999999812,vendorid,Curb,2022
2022-01-25,371628.8178000023,73518.50000000028,vendorid,CMT,2022
2022-01-25,807542.3524999939,168266.7299999998,vendorid,Curb,2022
2022-01-26,406203.7103000024,77911.20000000072,vendorid,CMT,2022
2022-01-26,887206.2224999939,398444.1199999984,vendorid,Curb,2022
2022-01-27,439228.00550000265,82416.90000000066,vendorid,CMT,2022
2022-01-27,980008.1617999914,273080.07999999943,vendorid,Curb,2022
2022-01-28,430512.56410000287,81023.6000000002,vendorid,CMT,2022
2022-01-28,982084.8757999876,519059.0000000008,vendorid,Curb,2022
2022-01-29,111152.02059999968,21118.699999999983,vendorid,CMT,2022
2022-01-29,330046.2416000047,673687.2499999995,vendorid,Curb,2022
2022-01-30,293910.4575000012,65971.9999999998,vendorid,CMT,2022
2022-01-30,802346.7706999782,453683.66999999975,vendorid,Curb,2022
2022-01-31,399286.1893000035,81315.7000000005,vendorid,CMT,2022
2022-01-31,920316.3750999907,671727.3700000002,vendorid,Curb,2022
2022-02-01,426818.2890000038,81867.70000000058,vendorid,CMT,2022
2022-02-01,940329.0931999864,430856.74999999825,vendorid,Curb,2022
2022-02-02,426074.8055000042,77444.49999999999,vendorid,CMT,2022
2022-02-02,967957.4236999899,780558.6400000037,vendorid,Curb,2022
2022-02-03,459147.11440000404,85445.99999999978,vendorid,CMT,2022
2022-02-03,1045082.4322999861,281719.03000000084,vendorid,Curb,2022
2022-02-04,441115.15070000326,85934.3000000004,vendorid,CMT,2022
2022-02-04,1043845.0935999772,673413.2499999953,vendorid,Curb,2022
2022-02-05,457946.7380000031,92356.60000000006,vendorid,CMT,2022
2022-02-05,1139368.6717999794,996715.9199999983,vendorid,Curb,2022
2022-02-06,379117.1244000022,83173.09999999985,vendorid,CMT,2022
2022-02-06,952033.9721999845,411352.5199999956,vendorid,Curb,2022
2022-02-07,405034.77050000336,80379.5000000006,vendorid,CMT,2022
2022-02-07,915514.6660999893,194578.1599999984,vendorid,Curb,2022
2022-02-08,442282.8701000032,84973.99999999929,vendorid,CMT,2022
2022-02-08,989552.5711999915,462452.40000000026,vendorid,Curb,2022
2022-02-09,455835.785000004,87122.7999999997,vendorid,CMT,2022
2022-02-09,1019828.7063999897,389685.42,vendorid,Curb,2022
2022-02-10,493235.84700000356,96559.8999999992,vendorid,CMT,2022
2022-02-10,1134568.8498999935,311486.9700000002,vendorid,Curb,2022
2022-02-11,527678.5069000034,103319.50000000001,vendorid,CMT,2022
2022-02-11,1219479.468099995,451366.440000002,vendorid,Curb,2022
2022-02-12,503675.905700003,99343.20000000011,vendorid,CMT,2022
2022-02-12,1228387.1789999923,607180.809999997,vendorid,Curb,2022
2022-02-13,378467.89420000225,83818.79999999974,vendorid,CMT,2022
2022-02-13,1007612.6605999835,309813.340000001,vendorid,Curb,2022
2022-02-14,480393.63430000434,96518.80000000038,vendorid,CMT,2022
2022-02-14,1111027.5711999799,747946.5899999982,vendorid,Curb,2022
2022-02-15,483192.813800004,95272.1999999998,vendorid,CMT,2022
2022-02-15,1106453.670199987,1001147.67,vendorid,Curb,2022
2022-02-16,474566.0661000037,93341.69999999946,vendorid,CMT,2022
2022-02-16,1094843.8920000014,605087.2900000002,vendorid,Curb,2022
2022-02-17,496414.3562000038,99277.19999999959,vendorid,CMT,2022
2022-02-17,1161804.8105000162,535430.9600000004,vendorid,Curb,2022
2022-02-18,530893.3682000029,105256.90000000107,vendorid,CMT,2022
2022-02-18,1261888.017800023,434271.2200000025,vendorid,Curb,2022
2022-02-19,467438.1278000021,96902.2,vendorid,CMT,2022
2022-02-19,1176475.555300021,518402.26000000007,vendorid,Curb,2022
2022-02-20,412455.50310000207,90466.29999999976,vendorid,CMT,2022
2022-02-20,1053410.0125000202,630839.1799999992,vendorid,Curb,2022
2022-02-21,410568.0754000016,94265.20000000014,vendorid,CMT,2022
2022-02-21,996893.2659000086,320409.2899999981,vendorid,Curb,2022
2022-02-22,455194.04670000327,93025.59999999951,vendorid,CMT,2022
2022-02-22,1072263.305400012,349392.9900000018,vendorid,Curb,2022
2022-02-23,500424.27420000394,99335.89999999969,vendorid,CMT,2022
2022-02-23,1166837.1864000123,346686.60999999894,vendorid,Curb,2022
2022-02-24,538748.0773000044,106189.69999999994,vendorid,CMT,2022
2022-02-24,1250379.9735000178,648236.1500000025,vendorid,Curb,2022
2022-02-25,508219.4210000029,104120.39999999938,vendorid,CMT,2022
2022-02-25,1224162.3463000245,575246.950000001,vendorid,Curb,2022
2022-02-26,509511.48560000316,105049.5000000001,vendorid,CMT,2022
2022-02-26,1307417.9326000162,465676.69999999745,vendorid,Curb,2022
2022-02-27,454397.2611000027,100753.60000000047,vendorid,CMT,2022
2022-02-27,1174296.4633000125,1032753.7900000005,vendorid,Curb,2022
2022-02-28,481802.1228000031,99734.50000000023,vendorid,CMT,2022
